SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
118730-PP,GreyMatter,0.6502473035952516,4.898979485566356,False,False,True,False,True,True,True,True
118730-PP,Hippocampus,0.358504799313269,12.529964086141668,False,False,True,False,True,True,True,True
118730-PP,Amygdala,0.43098134630981344,13.601470508735444,False,False,True,False,True,True,True,True
118730-PP,Thalamus,0.7104731414175873,7.615773105863909,False,False,True,False,True,True,True,True
117122-PP,WhiteMatter,0.8356213837308449,3.0,False,False,True,False,True,True,True,True
117122-PP,GreyMatter,0.6633147583051447,3.7416573867739413,False,False,True,False,True,True,True,True
117122-PP,Hippocampus,0.4249108011676938,14.52583904633395,False,False,True,False,True,True,True,True
117122-PP,Amygdala,0.34448979591836737,17.916472867168917,False,False,True,False,True,True,True,True
117122-PP,Thalamus,0.7243113461600856,8.12403840463596,False,False,True,False,True,True,True,True
120111-PP,WhiteMatter,0.8374106520016168,2.23606797749979,False,False,True,False,True,True,True,True
120111-PP,GreyMatter,0.6873065728473008,3.1622776601683795,False,False,True,False,True,True,True,True
120111-PP,Hippocampus,0.48236395047509356,11.832159566199232,False,False,True,False,True,True,True,True
120111-PP,Amygdala,0.5264932055198568,12.36931687685298,False,False,True,False,True,True,True,True
120111-PP,Thalamus,0.7577356416597967,6.324555320336759,False,False,True,False,True,True,True,True
122620-PP,WhiteMatter,0.8309733434285809,3.4641016151377544,False,False,True,False,True,True,True,True
122620-PP,GreyMatter,0.6752832904329544,4.242640687119285,False,False,True,False,True,True,True,True
122620-PP,Hippocampus,0.33470185728250246,12.96148139681572,False,False,True,False,True,True,True,True
122620-PP,Amygdala,0.44321980305357306,12.727922061357855,False,False,True,False,True,True,True,True
122620-PP,Thalamus,0.678342191629636,8.306623862918075,False,False,True,False,True,True,True,True
124422-PP,WhiteMatter,0.7648805226453474,2.449489742783178,False,False,True,False,True,True,True,True
124422-PP,GreyMatter,0.6671468322132819,3.0,False,False,True,False,True,True,True,True
124422-PP,Hippocampus,0.4512190690745249,12.24744871391589,False,False,True,False,True,True,True,True
124422-PP,Amygdala,0.5938248267170763,12.806248474865697,False,False,True,False,True,True,True,True
124422-PP,Thalamus,0.7710997852357598,5.830951894845301,False,False,True,False,True,True,True,True
118528-PP,WhiteMatter,0.7692180810599887,2.449489742783178,False,False,True,False,True,True,True,True
118528-PP,GreyMatter,0.6854134052611021,3.0,False,False,True,False,True,True,True,True
118528-PP,Hippocampus,0.442302992213959,16.522711641858304,False,False,True,False,True,True,True,True
118528-PP,Amygdala,0.480610298792117,17.72004514666935,False,False,True,False,True,True,True,True
118528-PP,Thalamus,0.717792499704247,5.830951894845301,False,False,True,False,True,True,True,True
123117-PP,WhiteMatter,0.8153260028189114,5.744562646538029,False,False,True,False,True,True,True,True
123117-PP,GreyMatter,0.6334414791557649,7.280109889280518,False,False,True,False,True,True,True,True
123117-PP,Hippocampus,0.254722654224987,19.026297590440446,False,False,True,False,True,True,True,True
123117-PP,Amygdala,0.4202362701776535,13.96424004376894,False,False,True,False,True,True,True,True
123117-PP,Thalamus,0.42662878964280726,12.649110640673518,False,False,True,False,True,True,True,True
122317-PP,WhiteMatter,0.8124072721187174,2.449489742783178,False,False,True,False,True,True,True,True
122317-PP,GreyMatter,0.692150652751834,3.0,False,False,True,False,True,True,True,True
122317-PP,Hippocampus,0.4449694821815318,13.892443989449804,False,False,True,False,True,True,True,True
122317-PP,Amygdala,0.6138147566718996,14.89966442575134,False,False,True,False,True,True,True,True
122317-PP,Thalamus,0.6468771972730886,9.486832980505138,False,False,True,False,True,True,True,True
123925-PP,WhiteMatter,0.8377311087386201,3.0,False,False,True,False,True,True,True,True
123925-PP,GreyMatter,0.6701734746321701,3.3166247903554,False,False,True,False,True,True,True,True
123925-PP,Hippocampus,0.36034061736898126,13.892443989449804,False,False,True,False,True,True,True,True
123925-PP,Amygdala,0.5403475363008807,13.45362404707371,False,False,True,False,True,True,True,True
123925-PP,Thalamus,0.6994689249318214,8.774964387392123,False,False,True,False,True,True,True,True
118932-PP,WhiteMatter,0.8333746613612294,3.3166247903554,False,False,True,False,True,True,True,True
118932-PP,GreyMatter,0.6846670097664442,4.242640687119285,False,False,True,False,True,True,True,True
118932-PP,Hippocampus,0.39366427354247563,13.638181696985855,False,False,True,False,True,True,True,True
118932-PP,Amygdala,0.43733333333333335,14.866068747318506,False,False,True,False,True,True,True,True
118932-PP,Thalamus,0.732700963812527,7.3484692283495345,False,False,True,False,True,True,True,True
